"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0071704"	1544	326	160	0.549	0.27	0.46	"organic substance metabolic process"	"biological_process"	" 2"	"PF03131,PF00150,PF00156,PF00185,PF00170,PF00171,PF00172,PF00225,PF00211,PF00246,PF02569,PF07859,PF02581,PF00208,PF08477,PF00290,PF00266,PF08509,PF00320,PF00326,PF00310,PF00316,PF00349,PF00330,PF02666,PF02729,PF08622,PF00398,PF02733,PF02734,PF05653,PF00389,PF00370,PF00378,PF00443,PF00447,PF00448,PF01048,PF02782,PF02789,PF02771,PF00403,PF00408,PF09260,PF13851,PF02812,PF00450,PF00485,PF00488,PF01066,PF01068,PF01055,PF00520,PF02894,PF01088,PF06371,PF00512,PF01074,PF02852,PF02880,PF01134,PF00501,PF02878,PF02879,PF09363,PF00590,PF00591,PF03522,PF04110,PF04116,PF02902,PF14622,PF04145,PF01157,PF00620,PF00621,PF01174,PF04108,PF00636,PF01212,PF09494,PF01244,PF00694,PF00697,PF05958,PF11799,PF00672,PF00722,PF00723,PF06574,PF00742,PF00704,PF03727,PF00817,PF01422,PF01416,PF01442,PF03820,PF01493,PF03835,PF07393,PF00857,PF00883,PF01450,PF00920,PF00925,PF00916,PF03894,PF01546,PF02110,PF01536,PF03851,PF00909,PF13188,PF01507,PF13241,PF00955,PF02190,PF00989,PF06881,PF01583,PF02153,PF01624,PF03999,PF07479,PF01644,PF02224,PF02219,PF05190,PF05192,PF12740,PF10390,PF05188,PF01717,PF05206,PF02311,PF08211,PF08241,PF13426,PF04675,PF04679,PF02367,PF02353,PF07685,PF02384,PF01842,PF07722,PF02421,PF07716,PF05390,PF13520,PF10591,PF13537,PF00071,PF00128,PF00106,PF06003,PF05496,PF02548,PF02535"
"GO:1901360"	815	326	86	0.541	0.27	0.46	"organic cyclic compound metabolic process"	"biological_process"	" 3"	"PF03131,PF00150,PF00156,PF00170,PF00171,PF00172,PF00211,PF02569,PF07859,PF02581,PF00266,PF00320,PF00310,PF00316,PF00349,PF00330,PF02666,PF00389,PF00370,PF00378,PF00443,PF00447,PF00448,PF01048,PF02782,PF02771,PF00408,PF09260,PF13851,PF00485,PF00488,PF01066,PF01055,PF02894,PF01088,PF01074,PF02880,PF00501,PF02878,PF02879,PF09363,PF00590,PF00591,PF04116,PF00621,PF00694,PF00722,PF06574,PF00704,PF03727,PF01422,PF01416,PF01442,PF01493,PF07393,PF00857,PF01450,PF00920,PF00925,PF00916,PF03894,PF01546,PF02110,PF01507,PF00955,PF00989,PF06881,PF01583,PF01624,PF07479,PF02219,PF05190,PF05192,PF10390,PF05188,PF02311,PF08211,PF08241,PF02384,PF01842,PF07716,PF13520,PF13537,PF00128,PF00106,PF02548"
"GO:1901293"	61	326	7	0.371	0.27	0.46	"nucleoside phosphate biosynthetic process"	"biological_process"	" 6"	"PF00211,PF00443,PF01088,PF04116,PF06574,PF00925,PF02219"
"GO:0009165"	61	326	7	0.371	0.27	0.46	"nucleotide biosynthetic process"	"biological_process"	" 8"	"PF00211,PF00443,PF01088,PF04116,PF06574,PF00925,PF02219"
"GO:0044238"	1150	326	120	0.528	0.28	0.46	"primary metabolic process"	"biological_process"	" 2"	"PF03131,PF00156,PF00185,PF00170,PF00171,PF00172,PF00225,PF00211,PF00246,PF02569,PF07859,PF02581,PF00208,PF08477,PF00290,PF00266,PF08509,PF00320,PF00326,PF00310,PF00330,PF02666,PF02729,PF08622,PF00398,PF02733,PF02734,PF05653,PF00389,PF00378,PF00443,PF00447,PF00448,PF01048,PF02789,PF02771,PF00403,PF09260,PF02812,PF00450,PF00485,PF00488,PF01066,PF02894,PF01088,PF06371,PF02852,PF00501,PF00590,PF00591,PF04110,PF04116,PF02902,PF14622,PF04145,PF00621,PF01174,PF00636,PF01212,PF09494,PF01244,PF00694,PF00697,PF05958,PF00723,PF06574,PF00742,PF01329,PF01422,PF01416,PF01442,PF01493,PF07393,PF00857,PF00883,PF01450,PF00920,PF00925,PF00916,PF01546,PF02110,PF01536,PF00909,PF01507,PF13241,PF02190,PF00989,PF06881,PF02153,PF01624,PF03999,PF01644,PF02224,PF02219,PF05190,PF05192,PF12740,PF10390,PF05188,PF01717,PF02311,PF08211,PF08241,PF02367,PF02353,PF07685,PF02384,PF01842,PF07722,PF02421,PF07716,PF05390,PF13520,PF13537,PF00071,PF00136,PF00106,PF06003,PF02548,PF02535"
"GO:0044264"	107	326	12	0.404	0.28	0.46	"cellular polysaccharide metabolic process"	"biological_process"	" 5"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02902,PF01244,PF07393,PF00883,PF02190,PF01717,PF07722"
"GO:0009250"	98	326	11	0.39	0.28	0.46	"glucan biosynthetic process"	"biological_process"	" 7"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02902,PF01244,PF00883,PF02190,PF01717,PF07722"
"GO:0034637"	108	326	12	0.37	0.29	0.47	"cellular carbohydrate biosynthetic process"	"biological_process"	" 4"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02902,PF01244,PF07393,PF00883,PF02190,PF01717,PF07722"
"GO:0009057"	36	326	4	0.211	0.29	0.48	"macromolecule catabolic process"	"biological_process"	" 4"	"PF02733,PF02734,PF02224,PF08211"
"GO:0034220"	27	326	3	0.183	0.29	0.47	"ion transmembrane transport"	"biological_process"	" 6"	"PF00211,PF00584,PF00610"
"GO:0009061"	36	326	4	0.211	0.29	0.48	"anaerobic respiration"	"biological_process"	" 6"	"PF00433,PF04108,PF07714,PF00069"
"GO:1901606"	27	326	3	0.183	0.29	0.47	"alpha-amino acid catabolic process"	"biological_process"	" 9"	"PF02581,PF02110,PF07685"
"GO:1901565"	54	326	6	0.259	0.3	0.48	"organonitrogen compound catabolic process"	"biological_process"	" 4"	"PF00156,PF02581,PF01048,PF02110,PF00955,PF07685"
"GO:0030001"	45	326	5	0.236	0.3	0.48	"metal ion transport"	"biological_process"	" 7"	"PF04939,PF00211,PF03446,PF00584,PF00610"
"GO:1901605"	109	326	12	0.336	0.3	0.48	"alpha-amino acid metabolic process"	"biological_process"	" 8"	"PF02581,PF00290,PF08509,PF01174,PF00697,PF02110,PF02153,PF03999,PF01644,PF12740,PF07685,PF02384"
"GO:0016051"	119	326	13	0.32	0.31	0.49	"carbohydrate biosynthetic process"	"biological_process"	" 4"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02852,PF02902,PF01244,PF07393,PF00883,PF02190,PF01717,PF07722"
"GO:0042278"	28	326	3	0.116	0.31	0.49	"purine nucleoside metabolic process"	"biological_process"	" 5"	"PF00211,PF06574,PF00925"
"GO:0046128"	28	326	3	0.116	0.31	0.49	"purine ribonucleoside metabolic process"	"biological_process"	" 8"	"PF00211,PF06574,PF00925"
"GO:0006725"	786	326	82	0.4	0.32	0.5	"cellular aromatic compound metabolic process"	"biological_process"	" 3"	"PF03131,PF00150,PF00156,PF00170,PF00171,PF00172,PF00211,PF02569,PF07859,PF02581,PF00266,PF00320,PF00310,PF00316,PF00349,PF00330,PF02666,PF00389,PF00370,PF00378,PF00443,PF00447,PF00448,PF01048,PF02782,PF02771,PF00408,PF09260,PF00485,PF00488,PF01066,PF01055,PF02894,PF01088,PF01074,PF02880,PF00501,PF02878,PF02879,PF09363,PF00590,PF00591,PF04116,PF00621,PF00694,PF00722,PF06574,PF00704,PF03727,PF01422,PF01442,PF01493,PF07393,PF00857,PF01450,PF00920,PF00925,PF00916,PF03894,PF01546,PF02110,PF01507,PF00989,PF06881,PF01624,PF07479,PF02219,PF05190,PF05192,PF10390,PF05188,PF02311,PF08211,PF08241,PF02384,PF01842,PF07716,PF13520,PF13537,PF00128,PF00106,PF02548"
"GO:0019438"	253	326	27	0.338	0.32	0.5	"aromatic compound biosynthetic process"	"biological_process"	" 4"	"PF00150,PF00211,PF00316,PF00349,PF00370,PF00443,PF02782,PF00408,PF01055,PF01088,PF01074,PF02880,PF02878,PF02879,PF09363,PF04116,PF00722,PF06574,PF00704,PF03727,PF01442,PF00925,PF03894,PF07479,PF02219,PF13520,PF00128"
"GO:0005975"	187	326	20	0.298	0.33	0.5	"carbohydrate metabolic process"	"biological_process"	" 3"	"PF00246,PF00326,PF02733,PF02734,PF05653,PF02789,PF00450,PF06371,PF02852,PF02902,PF01244,PF00723,PF07393,PF00883,PF02190,PF01717,PF02367,PF02353,PF07722,PF02421"
"GO:0044087"	29	326	3	0.0515	0.33	0.5	"regulation of cellular component biogenesis"	"biological_process"	" 3"	"PF00957,PF05390,PF05493"
"GO:0043244"	29	326	3	0.0515	0.33	0.5	"regulation of protein complex disassembly"	"biological_process"	" 4"	"PF09127,PF06420,PF00957"
"GO:0044042"	102	326	11	0.248	0.33	0.5	"glucan metabolic process"	"biological_process"	" 5"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02902,PF01244,PF00883,PF02190,PF01717,PF07722"
"GO:0016482"	29	326	3	0.0515	0.33	0.5	"cytoplasmic transport"	"biological_process"	" 6"	"PF03133,PF01135,PF01442"
"GO:0006073"	102	326	11	0.248	0.33	0.5	"cellular glucan metabolic process"	"biological_process"	" 6"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02902,PF01244,PF00883,PF02190,PF01717,PF07722"
"GO:0043623"	29	326	3	0.0515	0.33	0.5	"cellular protein complex assembly"	"biological_process"	" 6"	"PF03133,PF09262,PF01135"
"GO:0006520"	151	326	16	0.225	0.35	0.52	"cellular amino acid metabolic process"	"biological_process"	" 3"	"PF02581,PF00290,PF08509,PF00448,PF09260,PF04110,PF01174,PF00697,PF02110,PF02153,PF03999,PF01644,PF12740,PF07685,PF02384,PF13520"
"GO:0019439"	48	326	5	0.0831	0.35	0.53	"aromatic compound catabolic process"	"biological_process"	" 4"	"PF00156,PF02581,PF01048,PF02110,PF08211"
"GO:0006412"	39	326	4	0.0413	0.35	0.53	"translation"	"biological_process"	" 5"	"PF08477,PF00448,PF09260,PF00071"
"GO:0009063"	30	326	3	-0.0107	0.36	0.53	"cellular amino acid catabolic process"	"biological_process"	" 5"	"PF02581,PF02110,PF07685"
"GO:0006259"	356	326	37	0.222	0.37	0.55	"DNA metabolic process"	"biological_process"	" 5"	"PF03131,PF00170,PF00171,PF00172,PF07859,PF00266,PF00320,PF00310,PF00330,PF00389,PF00378,PF00447,PF02771,PF00485,PF02894,PF00501,PF00590,PF00591,PF00621,PF00694,PF01422,PF01493,PF00857,PF01450,PF00920,PF01546,PF01507,PF00989,PF06881,PF10390,PF02311,PF08211,PF08241,PF01842,PF07716,PF13537,PF00106"
"GO:0042592"	31	326	3	-0.0709	0.38	0.56	"homeostatic process"	"biological_process"	" 3"	"PF06325,PF01210,PF01648"
"GO:0033043"	31	326	3	-0.0709	0.38	0.56	"regulation of organelle organization"	"biological_process"	" 4"	"PF00957,PF01554,PF05390"
"GO:0009064"	31	326	3	-0.0709	0.38	0.56	"glutamine family amino acid metabolic process"	"biological_process"	" 9"	"PF03999,PF12740,PF07685"
"GO:0044262"	127	326	13	0.0679	0.4	0.58	"cellular carbohydrate metabolic process"	"biological_process"	" 3"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF06371,PF02902,PF01244,PF07393,PF00883,PF02190,PF01717,PF07722"
"GO:0009119"	41	326	4	-0.0648	0.4	0.58	"ribonucleoside metabolic process"	"biological_process"	" 7"	"PF00211,PF06574,PF00925,PF02219"
"GO:0044723"	167	326	17	0.0534	0.41	0.6	"single-organism carbohydrate metabolic process"	"biological_process"	" 4"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02852,PF02902,PF01244,PF00723,PF07393,PF00883,PF02190,PF01717,PF02367,PF02353,PF07722,PF02421"
"GO:0006139"	580	326	59	0.101	0.42	0.61	"nucleobase-containing compound metabolic process"	"biological_process"	" 3"	"PF03131,PF00156,PF00170,PF00171,PF00172,PF00211,PF02569,PF07859,PF00266,PF00320,PF00310,PF00330,PF02666,PF00389,PF00378,PF00443,PF00447,PF00448,PF01048,PF02771,PF09260,PF00485,PF00488,PF01066,PF02894,PF01088,PF00501,PF00590,PF00591,PF04116,PF00621,PF00694,PF06574,PF01422,PF01442,PF01493,PF00857,PF01450,PF00920,PF00925,PF00916,PF01546,PF01507,PF00989,PF06881,PF01624,PF02219,PF05190,PF05192,PF10390,PF05188,PF02311,PF08211,PF08241,PF01842,PF07716,PF13537,PF00106,PF02548"
"GO:0019222"	158	326	16	0.0291	0.42	0.61	"regulation of metabolic process"	"biological_process"	" 3"	"PF09127,PF08502,PF07991,PF06293,PF02774,PF03427,PF06420,PF04083,PF11744,PF00657,PF01536,PF01645,PF01734,PF01764,PF08267,PF02544"
"GO:0009117"	91	326	9	-0.0542	0.43	0.62	"nucleotide metabolic process"	"biological_process"	" 7"	"PF00156,PF00211,PF00443,PF01048,PF01088,PF04116,PF06574,PF00925,PF02219"
"GO:0048523"	72	326	7	-0.096	0.44	0.62	"negative regulation of cellular process"	"biological_process"	" 4"	"PF09127,PF00957,PF01554,PF01793,PF11051,PF00001,PF05390"
"GO:1901564"	545	326	55	0.0282	0.45	0.64	"organonitrogen compound metabolic process"	"biological_process"	" 3"	"PF00150,PF00156,PF00211,PF02569,PF02581,PF00290,PF08509,PF00316,PF00349,PF00370,PF00448,PF01048,PF02782,PF00408,PF09260,PF00488,PF01055,PF01074,PF02880,PF02878,PF02879,PF09363,PF04110,PF04116,PF01157,PF01174,PF00697,PF00722,PF06574,PF00704,PF03727,PF01442,PF03835,PF00925,PF03894,PF02110,PF03851,PF00955,PF01583,PF02153,PF01624,PF03999,PF07479,PF01644,PF02219,PF05190,PF05192,PF12740,PF05188,PF07685,PF02384,PF13520,PF00128,PF06003,PF02548"
"GO:0006812"	53	326	5	-0.152	0.45	0.63	"cation transport"	"biological_process"	" 6"	"PF04939,PF00211,PF03446,PF00584,PF00610"
"GO:0006753"	93	326	9	-0.124	0.46	0.65	"nucleoside phosphate metabolic process"	"biological_process"	" 5"	"PF00156,PF00211,PF00443,PF01048,PF01088,PF04116,PF06574,PF00925,PF02219"
"GO:0046907"	64	326	6	-0.184	0.47	0.65	"intracellular transport"	"biological_process"	" 4"	"PF03133,PF03239,PF01008,PF01135,PF01442,PF07748"
"GO:0043170"	838	326	84	-0.0388	0.49	0.67	"macromolecule metabolic process"	"biological_process"	" 3"	"PF03131,PF00185,PF00170,PF00171,PF00172,PF00225,PF00246,PF07859,PF00208,PF08477,PF00266,PF08509,PF00320,PF00326,PF00310,PF00330,PF02666,PF02729,PF08622,PF00398,PF02733,PF02734,PF05653,PF00389,PF00378,PF00447,PF00448,PF02789,PF02771,PF00403,PF09260,PF02812,PF00450,PF00485,PF01066,PF02894,PF00501,PF00590,PF00591,PF02902,PF14622,PF04145,PF01157,PF00621,PF01174,PF00636,PF01212,PF01244,PF00694,PF05958,PF00742,PF01422,PF01493,PF03835,PF07393,PF00857,PF00883,PF01450,PF00920,PF00916,PF01546,PF01536,PF03851,PF00909,PF01507,PF13241,PF02190,PF00989,PF06881,PF02224,PF10390,PF01717,PF02311,PF08211,PF08241,PF01842,PF07722,PF07716,PF05390,PF13537,PF00071,PF00106,PF06003,PF02535"
"GO:0008652"	75	326	7	-0.211	0.49	0.67	"cellular amino acid biosynthetic process"	"biological_process"	" 5"	"PF08509,PF04110,PF01174,PF02153,PF03999,PF01644,PF13520"
"GO:0016054"	36	326	3	-0.346	0.5	0.68	"organic acid catabolic process"	"biological_process"	" 4"	"PF02581,PF02110,PF07685"
"GO:0046395"	36	326	3	-0.346	0.5	0.68	"carboxylic acid catabolic process"	"biological_process"	" 6"	"PF02581,PF02110,PF07685"
"GO:1901575"	116	326	11	-0.21	0.51	0.69	"organic substance catabolic process"	"biological_process"	" 3"	"PF00156,PF02581,PF02733,PF02734,PF01048,PF02110,PF00955,PF02224,PF08211,PF02367,PF07685"
"GO:0016192"	48	326	4	-0.4	0.54	0.73	"vesicle-mediated transport"	"biological_process"	" 4"	"PF01008,PF01627,PF07748,PF00072"
"GO:0043603"	38	326	3	-0.446	0.54	0.73	"cellular amide metabolic process"	"biological_process"	" 4"	"PF00955,PF01644,PF06003"
"GO:0009432"	38	326	3	-0.446	0.54	0.73	"SOS response"	"biological_process"	" 5"	"PF00584,PF00790,PF03127"
"GO:0051128"	79	326	7	-0.358	0.55	0.73	"regulation of cellular component organization"	"biological_process"	" 3"	"PF09127,PF06420,PF00733,PF00957,PF01554,PF05390,PF05493"
"GO:0044260"	793	326	78	-0.24	0.56	0.75	"cellular macromolecule metabolic process"	"biological_process"	" 3"	"PF03131,PF00185,PF00170,PF00171,PF00172,PF00225,PF00246,PF07859,PF00208,PF08477,PF00266,PF08509,PF00320,PF00326,PF00310,PF00330,PF02666,PF02729,PF08622,PF00398,PF05653,PF00389,PF00378,PF00447,PF00448,PF02789,PF02771,PF00403,PF09260,PF02812,PF00450,PF00485,PF01066,PF02894,PF00501,PF00590,PF00591,PF02902,PF14622,PF01157,PF00621,PF01174,PF00636,PF01212,PF01244,PF00694,PF05958,PF00742,PF01422,PF01493,PF07393,PF00857,PF00883,PF01450,PF00920,PF00916,PF01546,PF01536,PF00909,PF01507,PF02190,PF00989,PF06881,PF02224,PF10390,PF01717,PF02311,PF08211,PF08241,PF01842,PF07722,PF07716,PF05390,PF13537,PF00071,PF00106,PF06003,PF02535"
"GO:0044712"	39	326	3	-0.494	0.56	0.75	"single-organism catabolic process"	"biological_process"	" 3"	"PF02581,PF02110,PF07685"
"GO:0044282"	39	326	3	-0.494	0.56	0.75	"small molecule catabolic process"	"biological_process"	" 4"	"PF02581,PF02110,PF07685"
"GO:0005978"	91	326	8	-0.408	0.57	0.75	"glycogen biosynthetic process"	"biological_process"	" 8"	"PF00246,PF00326,PF02789,PF00450,PF02902,PF01244,PF00883,PF02190"
"GO:0071496"	50	326	4	-0.488	0.58	0.75	"cellular response to external stimulus"	"biological_process"	" 3"	"PF00584,PF00790,PF10390,PF03127"
"GO:0031668"	50	326	4	-0.488	0.58	0.75	"cellular response to extracellular stimulus"	"biological_process"	" 4"	"PF00584,PF00790,PF10390,PF03127"
"GO:0034622"	40	326	3	-0.541	0.58	0.76	"cellular macromolecular complex assembly"	"biological_process"	" 5"	"PF03133,PF09262,PF01135"
"GO:0034654"	81	326	7	-0.429	0.58	0.75	"nucleobase-containing compound biosynthetic process"	"biological_process"	" 5"	"PF00211,PF00443,PF01088,PF04116,PF06574,PF00925,PF02219"
"GO:0033036"	123	326	11	-0.419	0.59	0.76	"macromolecule localization"	"biological_process"	" 2"	"PF03133,PF03239,PF00475,PF01135,PF00815,PF01442,PF08029,PF01502,PF00977,PF01634,PF04847"
"GO:0048518"	113	326	10	-0.435	0.59	0.76	"positive regulation of biological process"	"biological_process"	" 3"	"PF06293,PF04083,PF11744,PF00657,PF01536,PF04479,PF01645,PF01734,PF01764,PF02544"
"GO:0009991"	51	326	4	-0.53	0.59	0.76	"response to extracellular stimulus"	"biological_process"	" 3"	"PF00584,PF00790,PF10390,PF03127"
"GO:0022402"	41	326	3	-0.587	0.6	0.76	"cell cycle process"	"biological_process"	" 3"	"PF05648,PF13241,PF01554"
"GO:0006112"	93	326	8	-0.474	0.6	0.76	"energy reserve metabolic process"	"biological_process"	" 5"	"PF00246,PF00326,PF02789,PF00450,PF02902,PF01244,PF00883,PF02190"
"GO:0005977"	93	326	8	-0.474	0.6	0.76	"glycogen metabolic process"	"biological_process"	" 6"	"PF00246,PF00326,PF02789,PF00450,PF02902,PF01244,PF00883,PF02190"
"GO:0007049"	42	326	3	-0.632	0.62	0.78	"cell cycle"	"biological_process"	" 3"	"PF05648,PF13241,PF01554"
"GO:0032268"	42	326	3	-0.632	0.62	0.78	"regulation of cellular protein metabolic process"	"biological_process"	" 5"	"PF06293,PF11744,PF01645"
"GO:1901607"	63	326	5	-0.565	0.62	0.78	"alpha-amino acid biosynthetic process"	"biological_process"	" 9"	"PF08509,PF01174,PF02153,PF03999,PF01644"
"GO:0009966"	54	326	4	-0.653	0.65	0.8	"regulation of signal transduction"	"biological_process"	" 4"	"PF09262,PF11744,PF03999,PF00080"
"GO:0007166"	54	326	4	-0.653	0.65	0.8	"cell surface receptor signaling pathway"	"biological_process"	" 5"	"PF01068,PF04675,PF04679,PF05496"
"GO:0006807"	1003	326	97	-0.491	0.66	0.82	"nitrogen compound metabolic process"	"biological_process"	" 2"	"PF03131,PF00150,PF00156,PF00170,PF00171,PF00172,PF00211,PF02569,PF07859,PF02581,PF00290,PF00266,PF08509,PF00320,PF00310,PF00316,PF00349,PF00330,PF02666,PF00389,PF00370,PF00378,PF00443,PF00447,PF00448,PF01048,PF02782,PF02771,PF00408,PF09260,PF00485,PF00488,PF01066,PF01055,PF02894,PF01088,PF01074,PF02880,PF00501,PF02878,PF02879,PF09363,PF00590,PF00591,PF04110,PF04116,PF01157,PF00621,PF01174,PF00694,PF00697,PF00722,PF06574,PF00704,PF03727,PF01422,PF01442,PF01493,PF03835,PF00857,PF01450,PF00920,PF00925,PF00916,PF03894,PF01546,PF02110,PF03851,PF01507,PF00955,PF00989,PF06881,PF01583,PF02153,PF01624,PF03999,PF07479,PF01644,PF02219,PF05190,PF05192,PF12740,PF10390,PF05188,PF02311,PF08211,PF08241,PF07685,PF02384,PF01842,PF07716,PF13520,PF13537,PF00128,PF00106,PF06003,PF02548"
"GO:1901566"	378	326	35	-0.55	0.67	0.82	"organonitrogen compound biosynthetic process"	"biological_process"	" 4"	"PF00150,PF00211,PF02569,PF08509,PF00316,PF00349,PF00370,PF02782,PF00408,PF01055,PF01074,PF02880,PF02878,PF02879,PF09363,PF04110,PF04116,PF01157,PF01174,PF00722,PF06574,PF00704,PF03727,PF01442,PF00925,PF03894,PF01583,PF02153,PF03999,PF07479,PF01644,PF02219,PF13520,PF00128,PF02548"
"GO:0032502"	45	326	3	-0.762	0.68	0.82	"developmental process"	"biological_process"	" 1"	"PF00782,PF03851,PF04564"
"GO:0010467"	120	326	10	-0.64	0.68	0.82	"gene expression"	"biological_process"	" 4"	"PF08477,PF02666,PF00448,PF09260,PF01066,PF04145,PF00916,PF13241,PF00071,PF06003"
"GO:0010646"	56	326	4	-0.732	0.68	0.82	"regulation of cell communication"	"biological_process"	" 4"	"PF09262,PF11744,PF03999,PF00080"
"GO:0016053"	99	326	8	-0.664	0.68	0.82	"organic acid biosynthetic process"	"biological_process"	" 4"	"PF08509,PF04110,PF01174,PF01583,PF02153,PF03999,PF01644,PF13520"
"GO:0046394"	99	326	8	-0.664	0.68	0.82	"carboxylic acid biosynthetic process"	"biological_process"	" 6"	"PF08509,PF04110,PF01174,PF01583,PF02153,PF03999,PF01644,PF13520"
"GO:0051649"	89	326	7	-0.698	0.69	0.83	"establishment of localization in cell"	"biological_process"	" 3"	"PF03133,PF03239,PF01008,PF01135,PF01442,PF07748,PF04847"
"GO:0009605"	58	326	4	-0.808	0.71	0.85	"response to external stimulus"	"biological_process"	" 2"	"PF00584,PF00790,PF10390,PF03127"
"GO:0044248"	103	326	8	-0.786	0.72	0.85	"cellular catabolic process"	"biological_process"	" 3"	"PF00156,PF02581,PF01048,PF02110,PF00955,PF02224,PF08211,PF07685"
"GO:0023051"	59	326	4	-0.845	0.72	0.85	"regulation of signaling"	"biological_process"	" 3"	"PF09262,PF11744,PF03999,PF00080"
"GO:0090304"	457	326	42	-0.666	0.72	0.85	"nucleic acid metabolic process"	"biological_process"	" 4"	"PF03131,PF00170,PF00171,PF00172,PF07859,PF00266,PF00320,PF00310,PF00330,PF02666,PF00389,PF00378,PF00447,PF00448,PF02771,PF09260,PF00485,PF01066,PF02894,PF00501,PF00590,PF00591,PF00621,PF00694,PF01422,PF01493,PF00857,PF01450,PF00920,PF00916,PF01546,PF01507,PF00989,PF06881,PF10390,PF02311,PF08211,PF08241,PF01842,PF07716,PF13537,PF00106"
"GO:0043436"	220	326	19	-0.726	0.72	0.85	"oxoacid metabolic process"	"biological_process"	" 5"	"PF02581,PF00290,PF08509,PF00448,PF09260,PF01134,PF04110,PF01174,PF00697,PF02110,PF01583,PF02153,PF03999,PF01644,PF12740,PF05206,PF07685,PF02384,PF13520"
"GO:0019752"	219	326	19	-0.704	0.72	0.85	"carboxylic acid metabolic process"	"biological_process"	" 6"	"PF02581,PF00290,PF08509,PF00448,PF09260,PF01134,PF04110,PF01174,PF00697,PF02110,PF01583,PF02153,PF03999,PF01644,PF12740,PF05206,PF07685,PF02384,PF13520"
"GO:0009056"	136	326	11	-0.78	0.73	0.86	"catabolic process"	"biological_process"	" 2"	"PF00156,PF02581,PF02733,PF02734,PF01048,PF02110,PF00955,PF02224,PF08211,PF02367,PF07685"
"GO:0009072"	49	326	3	-0.923	0.74	0.87	"aromatic amino acid family metabolic process"	"biological_process"	" 4"	"PF02581,PF02110,PF13520"
"GO:0006082"	224	326	19	-0.813	0.75	0.87	"organic acid metabolic process"	"biological_process"	" 3"	"PF02581,PF00290,PF08509,PF00448,PF09260,PF01134,PF04110,PF01174,PF00697,PF02110,PF01583,PF02153,PF03999,PF01644,PF12740,PF05206,PF07685,PF02384,PF13520"
"GO:0007154"	160	326	13	-0.834	0.75	0.87	"cell communication"	"biological_process"	" 3"	"PF01960,PF01068,PF04099,PF04088,PF00584,PF00790,PF00764,PF10390,PF04628,PF04675,PF04679,PF05496,PF03127"
"GO:0044249"	751	326	70	-0.767	0.76	0.87	"cellular biosynthetic process"	"biological_process"	" 3"	"PF00150,PF00211,PF00246,PF02569,PF08477,PF08509,PF00326,PF00316,PF00349,PF08622,PF05653,PF00370,PF00443,PF00448,PF02782,PF02789,PF00408,PF09260,PF13851,PF00450,PF01068,PF01055,PF01088,PF00512,PF01074,PF02880,PF02878,PF02879,PF09363,PF04110,PF04116,PF02902,PF01157,PF00620,PF01174,PF04108,PF09494,PF01244,PF11799,PF00672,PF00722,PF06574,PF00704,PF03727,PF01369,PF00817,PF01442,PF07393,PF00883,PF00925,PF03894,PF13188,PF02190,PF01583,PF02153,PF03999,PF07479,PF01644,PF02219,PF01717,PF13426,PF04675,PF04679,PF07722,PF13520,PF10591,PF00071,PF00128,PF05496,PF02548"
"GO:0051246"	50	326	3	-0.961	0.76	0.87	"regulation of protein metabolic process"	"biological_process"	" 5"	"PF06293,PF11744,PF01645"
"GO:0007165"	108	326	8	-0.932	0.77	0.89	"signal transduction"	"biological_process"	" 3"	"PF01960,PF01068,PF04099,PF00764,PF04628,PF04675,PF04679,PF05496"
"GO:0006396"	52	326	3	-1.04	0.78	0.9	"RNA processing"	"biological_process"	" 5"	"PF02666,PF01066,PF00916"
"GO:0023052"	110	326	8	-0.988	0.79	0.9	"signaling"	"biological_process"	" 1"	"PF01960,PF01068,PF04099,PF00764,PF04628,PF04675,PF04679,PF05496"
"GO:0044700"	110	326	8	-0.988	0.79	0.9	"single organism signaling"	"biological_process"	" 2"	"PF01960,PF01068,PF04099,PF00764,PF04628,PF04675,PF04679,PF05496"
"GO:0044281"	419	326	37	-0.896	0.79	0.9	"small molecule metabolic process"	"biological_process"	" 3"	"PF00156,PF00211,PF02569,PF02581,PF00290,PF08509,PF00443,PF00448,PF01048,PF09260,PF00488,PF01088,PF06371,PF01134,PF04110,PF04116,PF01174,PF00697,PF06574,PF01442,PF00925,PF02110,PF01583,PF02153,PF01624,PF03999,PF01644,PF02219,PF05190,PF05192,PF12740,PF05188,PF05206,PF07685,PF02384,PF13520,PF02548"
