"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0019222"	158	250	10	-0.669	0.69	0.89	"regulation of metabolic process"	"biological_process"	" 3"	"PF00487,PF08704,PF00616,PF00618,PF00657,PF01498,PF02145,PF01734,PF01764,PF01755"
"GO:0044707"	89	250	5	-0.751	0.7	0.89	"single-multicellular organism process"	"biological_process"	" 2"	"PF01126,PF00735,PF00782,PF02214,PF03034"
"GO:0051179"	385	250	26	-0.752	0.74	0.94	"localization"	"biological_process"	" 1"	"PF00155,PF00221,PF03169,PF00285,PF00324,PF02719,PF00393,PF03446,PF00463,PF00474,PF00520,PF01078,PF00534,PF01135,PF09445,PF04144,PF00664,PF00999,PF05139,PF04727,PF07690,PF02386,PF00083,PF00130,PF05401,PF03088"
"GO:0080090"	122	250	7	-0.834	0.74	0.94	"regulation of primary metabolic process"	"biological_process"	" 4"	"PF00487,PF08704,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0031323"	126	250	7	-0.926	0.77	0.97	"regulation of cellular metabolic process"	"biological_process"	" 4"	"PF00487,PF08704,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:1901575"	116	250	6	-1.04	0.8	1	"organic substance catabolic process"	"biological_process"	" 3"	"PF05631,PF02705,PF01048,PF05970,PF04209,PF05063"
"GO:0071702"	145	250	8	-1.01	0.8	1	"organic substance transport"	"biological_process"	" 4"	"PF00155,PF00221,PF02719,PF00534,PF01135,PF04144,PF04727,PF03088"
"GO:0050794"	414	250	27	-0.973	0.81	1	"regulation of cellular process"	"biological_process"	" 3"	"PF03315,PF02790,PF00487,PF01068,PF08704,PF00582,PF04178,PF00657,PF06632,PF09637,PF01498,PF12634,PF02156,PF10392,PF01602,PF05153,PF01670,PF01734,PF04675,PF01762,PF01764,PF11051,PF01755,PF00001,PF02417,PF00137,PF05496"
"GO:0044248"	103	250	5	-1.11	0.82	1	"cellular catabolic process"	"biological_process"	" 3"	"PF02705,PF01048,PF05970,PF04209,PF05063"
"GO:0009059"	295	250	18	-1.09	0.83	1	"macromolecule biosynthetic process"	"biological_process"	" 4"	"PF08477,PF00326,PF05649,PF00368,PF05653,PF00450,PF01078,PF00617,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082,PF00071,PF00141,PF05401"
"GO:0034645"	282	250	17	-1.11	0.84	1	"cellular macromolecule biosynthetic process"	"biological_process"	" 4"	"PF08477,PF00326,PF05649,PF00368,PF05653,PF00450,PF01078,PF00617,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082,PF00071,PF05401"
"GO:0008652"	75	250	3	-1.22	0.84	1	"cellular amino acid biosynthetic process"	"biological_process"	" 5"	"PF03552,PF13520,PF00115"
"GO:0000003"	76	250	3	-1.25	0.85	1	"reproduction"	"biological_process"	" 1"	"PF00775,PF05139,PF02214"
"GO:0044699"	1313	250	93	-1.11	0.85	1	"single-organism process"	"biological_process"	" 1"	"PF03131,PF05450,PF00152,PF00155,PF00170,PF00171,PF00172,PF00221,PF00245,PF04909,PF07859,PF03169,PF00201,PF08477,PF06105,PF00264,PF00285,PF00289,PF00324,PF02719,PF00393,PF03315,PF00389,PF00378,PF02780,PF02771,PF02817,PF03446,PF00463,PF02803,PF01063,PF01068,PF00474,PF00520,PF02894,PF01073,PF01078,PF01126,PF00534,PF01135,PF00501,PF03453,PF03454,PF09421,PF00566,PF09445,PF04144,PF00614,PF00617,PF04178,PF00664,PF00676,PF00730,PF00735,PF06632,PF00795,PF00797,PF00782,PF09637,PF00857,PF04444,PF00884,PF07382,PF01546,PF01504,PF12634,PF00999,PF05063,PF01557,PF05139,PF02156,PF02214,PF01602,PF05153,PF01670,PF08241,PF04675,PF04727,PF07690,PF02386,PF07716,PF03034,PF04828,PF00083,PF00071,PF00120,PF00130,PF05401,PF00106,PF00108,PF03088,PF05496,PF00198"
"GO:0042221"	138	250	7	-1.19	0.85	1	"response to chemical stimulus"	"biological_process"	" 2"	"PF03137,PF00324,PF00474,PF00664,PF02121,PF05063,PF01741"
"GO:0016053"	99	250	4	-1.39	0.89	1	"organic acid biosynthetic process"	"biological_process"	" 4"	"PF03552,PF01498,PF13520,PF00115"
"GO:0046394"	99	250	4	-1.39	0.89	1	"carboxylic acid biosynthetic process"	"biological_process"	" 6"	"PF03552,PF01498,PF13520,PF00115"
"GO:0032501"	120	250	5	-1.48	0.91	1	"multicellular organismal process"	"biological_process"	" 1"	"PF01126,PF00735,PF00782,PF02214,PF03034"
"GO:0009056"	136	250	6	-1.47	0.91	1	"catabolic process"	"biological_process"	" 2"	"PF05631,PF02705,PF01048,PF05970,PF04209,PF05063"
"GO:1901564"	545	250	34	-1.41	0.91	1	"organonitrogen compound metabolic process"	"biological_process"	" 3"	"PF02502,PF00150,PF00232,PF00295,PF05631,PF00332,PF01048,PF08676,PF02836,PF01055,PF01116,PF01119,PF09363,PF04116,PF01182,PF04101,PF03552,PF01263,PF00722,PF00734,PF00703,PF00704,PF01301,PF00759,PF01498,PF03894,PF01522,PF00933,PF02187,PF01728,PF05292,PF13520,PF03033,PF00115"
"GO:0044283"	151	250	7	-1.45	0.91	1	"small molecule biosynthetic process"	"biological_process"	" 4"	"PF00262,PF03552,PF01498,PF02187,PF13520,PF00115,PF01920"
"GO:0044711"	157	250	7	-1.57	0.93	1	"single-organism biosynthetic process"	"biological_process"	" 3"	"PF00262,PF03552,PF01498,PF02187,PF13520,PF00115,PF01920"
"GO:0044763"	1087	250	72	-1.65	0.94	1	"single-organism cellular process"	"biological_process"	" 2"	"PF03131,PF05450,PF00152,PF00170,PF00171,PF00172,PF00245,PF04909,PF07859,PF00201,PF08477,PF06105,PF00264,PF00289,PF03315,PF00389,PF00378,PF02780,PF02771,PF02817,PF00463,PF02803,PF01063,PF01068,PF02894,PF01073,PF01078,PF01135,PF00501,PF03453,PF03454,PF09421,PF00566,PF09445,PF00614,PF00617,PF04178,PF00676,PF00730,PF06632,PF00795,PF00797,PF09637,PF00857,PF04444,PF00884,PF07382,PF01546,PF01504,PF12634,PF00999,PF05063,PF01557,PF05139,PF02156,PF02214,PF01602,PF05153,PF01670,PF08241,PF04675,PF02386,PF07716,PF04828,PF00071,PF00120,PF00130,PF05401,PF00106,PF00108,PF05496,PF00198"
"GO:0044281"	419	250	24	-1.63	0.94	1	"small molecule metabolic process"	"biological_process"	" 3"	"PF00262,PF05631,PF00443,PF01048,PF08676,PF01119,PF04116,PF00615,PF04101,PF03552,PF05970,PF04209,PF01498,PF00888,PF02187,PF05206,PF05292,PF05301,PF13520,PF03033,PF10557,PF00115,PF01920,PF04858"
"GO:0050789"	557	250	33	-1.74	0.95	1	"regulation of biological process"	"biological_process"	" 2"	"PF06105,PF03315,PF02790,PF00487,PF01068,PF08704,PF01078,PF00582,PF00616,PF00618,PF04178,PF00657,PF06632,PF09637,PF01498,PF02145,PF12634,PF00994,PF02156,PF10392,PF01602,PF05153,PF01670,PF01734,PF04675,PF01762,PF01764,PF11051,PF01755,PF00001,PF02417,PF00137,PF05496"
"GO:1901605"	109	250	3	-1.97	0.97	1	"alpha-amino acid metabolic process"	"biological_process"	" 8"	"PF04101,PF03033,PF00115"
"GO:0006082"	224	250	9	-2.15	0.98	1	"organic acid metabolic process"	"biological_process"	" 3"	"PF04101,PF03552,PF04209,PF01498,PF05206,PF13520,PF03033,PF00115,PF04858"
"GO:0006520"	151	250	5	-2.08	0.98	1	"cellular amino acid metabolic process"	"biological_process"	" 3"	"PF04101,PF03552,PF13520,PF03033,PF00115"
"GO:0043436"	220	250	9	-2.09	0.98	1	"oxoacid metabolic process"	"biological_process"	" 5"	"PF04101,PF03552,PF04209,PF01498,PF05206,PF13520,PF03033,PF00115,PF04858"
"GO:0019752"	219	250	9	-2.07	0.98	1	"carboxylic acid metabolic process"	"biological_process"	" 6"	"PF04101,PF03552,PF04209,PF01498,PF05206,PF13520,PF03033,PF00115,PF04858"
"GO:0065007"	639	250	35	-2.36	0.99	1	"biological regulation"	"biological_process"	" 1"	"PF06105,PF03315,PF02790,PF06325,PF00487,PF01068,PF08704,PF01078,PF00582,PF00616,PF00618,PF04178,PF00657,PF06632,PF09637,PF01498,PF07382,PF02145,PF12634,PF00994,PF02156,PF10392,PF01602,PF05153,PF01670,PF01734,PF04675,PF01762,PF01764,PF11051,PF01755,PF00001,PF02417,PF00137,PF05496"
"GO:0016043"	472	250	23	-2.5	0.99	1	"cellular component organization"	"biological_process"	" 2"	"PF03131,PF00152,PF00170,PF00172,PF08477,PF03493,PF01135,PF03453,PF03454,PF09421,PF00566,PF00617,PF04178,PF00795,PF04444,PF00999,PF01602,PF06963,PF02254,PF02386,PF07716,PF00071,PF00120"
"GO:0065008"	183	250	6	-2.31	0.99	1	"regulation of biological quality"	"biological_process"	" 2"	"PF02790,PF06325,PF01078,PF04178,PF07382,PF01602"
"GO:1901135"	228	250	8	-2.47	0.99	1	"carbohydrate derivative metabolic process"	"biological_process"	" 3"	"PF01048,PF08676,PF00520,PF01119,PF04116,PF00864,PF00961,PF05292"
"GO:0051701"	130	250	3	-2.36	0.99	1	"interaction with host"	"biological_process"	" 3"	"PF02790,PF12070,PF04082"
"GO:0051704"	236	250	5	-3.35	1	1	"multi-organism process"	"biological_process"	" 1"	"PF02790,PF12070,PF04082,PF03702,PF02214"
"GO:0071840"	578	250	25	-3.37	1	1	"cellular component organization or biogenesis"	"biological_process"	" 1"	"PF03131,PF00152,PF00170,PF00172,PF08477,PF03493,PF01135,PF03453,PF03454,PF09421,PF00566,PF00617,PF04178,PF06632,PF00795,PF04444,PF00999,PF01602,PF06963,PF02254,PF02386,PF07716,PF00071,PF00120,PF05401"
"GO:0044085"	180	250	4	-2.84	1	1	"cellular component biogenesis"	"biological_process"	" 2"	"PF01135,PF06632,PF06963,PF05401"
"GO:0044419"	178	250	3	-3.1	1	1	"interspecies interaction between organisms"	"biological_process"	" 2"	"PF02790,PF12070,PF04082"
"GO:0044764"	157	250	3	-2.79	1	1	"multi-organism cellular process"	"biological_process"	" 2"	"PF02790,PF12070,PF04082"
"GO:0051641"	152	250	3	-2.72	1	1	"cellular localization"	"biological_process"	" 2"	"PF01078,PF01135,PF05139"
"GO:0006323"	219	250	5	-3.12	1	1	"DNA packaging"	"biological_process"	" 3"	"PF03131,PF00170,PF00172,PF09421,PF07716"
"GO:0006996"	346	250	13	-2.92	1	1	"organelle organization"	"biological_process"	" 3"	"PF03131,PF00152,PF00170,PF00172,PF01135,PF09421,PF00566,PF00795,PF04444,PF00999,PF02386,PF07716,PF00120"
"GO:0044403"	177	250	3	-3.09	1	1	"symbiosis, encompassing mutualism through parasitism"	"biological_process"	" 3"	"PF02790,PF12070,PF04082"
"GO:0016032"	146	250	3	-2.62	1	1	"viral process"	"biological_process"	" 3"	"PF02790,PF12070,PF04082"
"GO:1901137"	152	250	3	-2.72	1	1	"carbohydrate derivative biosynthetic process"	"biological_process"	" 4"	"PF04116,PF00961,PF05292"
"GO:0051276"	252	250	7	-3.06	1	1	"chromosome organization"	"biological_process"	" 4"	"PF03131,PF00170,PF00172,PF09421,PF00999,PF02386,PF07716"
"GO:0030261"	209	250	5	-2.98	1	1	"chromosome condensation"	"biological_process"	" 5"	"PF03131,PF00170,PF00172,PF09421,PF07716"
"GO:0071103"	220	250	5	-3.13	1	1	"DNA conformation change"	"biological_process"	" 7"	"PF03131,PF00170,PF00172,PF09421,PF07716"
